gabriel gudmundsson
david gil
marquinhos
melvin bard
melvin bard
melvin bard
youssouf sabaly
amine salama
kiernan dewsbury hall
federico di francesco
david costa
rodrigo de paul
ethan ampadu
ethan ampadu
erling haaland
erling haaland
erling haaland
erling haaland
erling haaland
erling haaland
erling haaland
lucas olaza
lucas olaza
lucas olaza
lucas olaza
hakim ziyech
lorenzo de silvestri
lorenzo de silvestri
paulo dybala
paulo dybala
paulo dybala
alessandro bastoni
remo freuler
fabio depaoli
maxim leitsch
moses simon
yan valery
jordan henderson
amine gouiri
amine gouiri
amine gouiri
amine gouiri
amine gouiri
finn dahmen
lucas vazquez
samir handanovic
koke
sven michel
alassane plea
alassane plea
joseph aidoo
michael gregoritsch
michael gregoritsch
yussuf poulsen
donny van de beek
leonardo spinazzola
rafael toloi
mathias pereira lage
aimar oroz
gerson
arnaud kalimuendo
alisson
alisson
brandon soppy
brandon soppy
brandon soppy
kai havertz
kai havertz
xaver schlager
santi comesana
oleksandr zinchenko
gedeon kalulu
gedeon kalulu
gedeon kalulu
gedeon kalulu
gedeon kalulu
benjamin bourigeaud
xeka
darwin nunez
matija nastasi%c4%87
nuno mendes
takuma asano
takuma asano
scott mctominay
daniel james
daniel james
daniel james
daniel james
daniel james
bartlomiej dragowski
damien da silva
cenk ozkacar
joe scally
christoph kramer
karim benzema
karim benzema
darko lazovi%c4%87
jack grealish
jere uronen
dikeni salifou
amadou onana
kevin de bruyne
kevin de bruyne
kevin de bruyne
kevin de bruyne
jadon sancho
mohamed elyounoussi
nicolas haas
bruno fernandes
bruno fernandes
bruno fernandes
bruno fernandes
antony
antony
antony
sehrou guirassy
patrik schick
patrik schick
romelu lukaku
romelu lukaku
romelu lukaku
krepin diatta
krepin diatta
krepin diatta
emmanuel ekong
gabriel jesus
toni lato
rasmus hojlund
alvaro morata
zlatan ibrahimovi%c4%87
zlatan ibrahimovi%c4%87
zlatan ibrahimovi%c4%87
zlatan ibrahimovi%c4%87
niklas sule
jeremy toljan
jeremy toljan
bryan cristante
joelinton
joelinton
alexander isak
matteo bianchetti
hugo siquet
hugo siquet
jules kounde
jules kounde
philipp pentke
arnaut danjuma
marco bertini
kieffer moore
amos pieper
giacomo raspadori
giacomo raspadori
georginio wijnaldum
georginio wijnaldum
georginio wijnaldum
georginio wijnaldum
ryan gravenberch
noah jean holm
omar marmoush
lukas nmecha
ilija nestorovski
ilija nestorovski
brian oddei
sergio escudero
lorenzo venuti
saul niguez
thibaut courtois
memphis depay
memphis depay
memphis depay
yvandro borges sanches
yvandro borges sanches
enzo ebosse
akim zedadka
raphael varane
raphael varane
brice samba
brice samba
manuel gulde
yangel herrera
habib diarra
maximilian philipp
matthijs de ligt
jonathan gradit
paulinho
martin braithwaite
adri embarba
adri embarba
andreas christensen
donyell malen
philipp lienhart
phil foden
phil foden
gabriel paulista
gabriel paulista
german pezzella
james milner
maxence caqueret
maxence caqueret
alex oxlade chamberlain
alex oxlade chamberlain
alexis sanchez
alexis sanchez
kelechi iheanacho
hugo magnetti
mamadou sakho
mamadou sakho
mamadou sakho
aster vranckx
aster vranckx
wesley fofana
jarrod bowen
jarrod bowen
stephan el shaarawy
stephan el shaarawy
bouna sarr
bono
tyrell malacia
gianluca mancini
gianluca mancini
ben white
ben white
theo bongonda
reece james
jonathan david
pierre emerick aubameyang
pierre emerick aubameyang
pierre emerick aubameyang
milan skriniar
thomas muller
thomas muller
junior messias
mostafa mohamed
jessic ngankam
jacob murphy
hirving lozano
marco verratti
sebastian rudy
frenkie de jong
frenkie de jong
orel mangala
jeremy doku
jeremy doku
kyle walker
kyle walker
kyle walker
corentin tolisso
kenji van boto
thijs dallinga
thijs dallinga
thijs dallinga
thijs dallinga
leandro paredes
quentin bernard
willi orban
willi orban
ederson
ederson
cristiano ronaldo
cristiano ronaldo
cristiano ronaldo
cristiano ronaldo
cristiano ronaldo
cristiano ronaldo
cristiano ronaldo
cristiano ronaldo
cristiano ronaldo
cristiano ronaldo
cristiano ronaldo
cristiano ronaldo
antoine griezmann
antoine griezmann
antoine griezmann
ansu fati
philipp hofmann
philipp hofmann
achraf hakimi
achraf hakimi
achraf hakimi
pepe reina
anthony elanga
anthony elanga
anthony elanga
david alaba
david alaba
david alaba
david alaba
david alaba
leonardo bittencourt
alidu seidu
alidu seidu
alidu seidu
lautaro martinez
lautaro martinez
lautaro martinez
ilkay gundogan
ilkay gundogan
ilkay gundogan
chiquinho
chiquinho
chiquinho
tuta
riccardo saponara
jonathan ikone
morgan gibbs white
morgan gibbs white
morgan gibbs white
morgan gibbs white
kasper schmeichel
gianluca saro
niklas schmidt
davide calabria
stefan de vrij
matteo cancellieri
silvan widmer
sean longstaff
abdou diallo
timo hubers
stefan radu
tyrone mings
mattia perin
kaj sierhuis
tim oermann
alfonso pedraza
elias damergy
eric dier
cheikhou kouyate
ivan radovanovic
phil foden
ryan christie
kastriot dermaku
jorginho
raphael framberger
christopher trimmel
logan costa
emmanuel dennis
nuno mendes
ben white
emmanuel gyasi
leo bonatini
ferran torres
brian olivan
fabio
merih demiral
xeka
antonio candreva
james hill
robert wagner
gabriel mutombo
antonio raimondo
benjamin henrichs
domenico berardi
lorenz assignon
antonin barak
sergio escudero
ivan sunjic
youri tielemans
malick thiaw
marley ake
rasmus hojlund
dani gomez
sergio gomez
francisco portillo
rafael ratao
christian eriksen
serge gnabry
juan carlos
jonas omlin
carlos clerc
reece james
ionut radu
joshua zirkzee
marcin bulka
matheus nunes
ridle baku
moise kean
matias vina
oscar fraulo
sanjin prcic
federico baschirotto
sergej milinkovi%c4%87 savi%c4%87
mateusz wieteska
pavel kaderabek
ivan villar
pablo sarabia
mickael malsa
lucien agoume
alessio zerbin
youssouf kone
nicolas tagliafico
yoann salmier
kimberly ezekwem
maxime gonalons
thierry correia
carlos baleba
stevan jovetic
julian weigl
igor
aaron wan bissaka
du scaron an vlahovi%c4%87
ibrahima cisse
federico bonazzoli
henrikh mkhitaryan
jaume domenech
nahue noll
enzo roco
mats lemmens
luka romero
lago junior
marko lazeti%c4%87
james tarkowski
ruben sobrino
woo yeong jeong
grejohn kyei
oscar gil
mattia de sciglio
lameck banda
nicolas penneteau
asier illarramendi
medon berisha
yerson mosquera
granit xhaka
david strelec
aihen munoz
giacomo bonaventura
gianluigi donnarumma
kenny tete
gianluca scamacca
wissam ben yedder
yunis abdelhamid
takefusa kubo
lassana coulibaly
danilo soares
rodrigo zalazar
mason greenwood
marvelous nakamba
emirhan ilkhan
mbaye niang
cedric soares
mahmoud dahoud
matthew garbett
agustin alvarez
ander capa
charlie goode
exequiel palacios
unai simon
jordan zemura
pavao pervan
yuri berchiche
luca ranieri
eberechi eze
suso
williot swedberg
tiago djalo
martin merquelanz
juan perez
tomas rincon
riccardo sottil
nicolas pepe
komnen andric
gabriel strefezza
kylian mbappe
leny yoro
jadon sancho
soungoutou magassa
leonardo bonucci
lukasz poreba
carlos gruezo
fabio schneider
denis petric
radamel falcao
antonis aidonis
moi gomez
darko lazovi%c4%87
emil krafth
ruben blanco
mile svilar
liberato cacace
cedric avinel
david zima
neal maupay
tino livramento
juan larios
mathias pereira lage
sa scaron a luki%c4%87
nordi mukiele
andre silva
amine salama
andoni zubiaurre
brian bayeye
leandro sanca
mario lemina
georgios kyriakopoulos
franck kessie
alessandro bastoni
dimitry bertaud
florian dietz
arnaud kalimuendo
ansgar knauff
adam lallana
alessio cragno
alexander djiku
ouparine djoco
ibrahima kone
gerard yepes
ivan fresneda
momo cho
emil audero
jordan lotomba
marcos andre
romelu lukaku
luca de la torre
antonio sanabria
claudio bravo
ezequiel ponce
adam armstrong
eljif elmas
krzysztof piatek
matteo gabbia
franco cervi
ander guevara
johannes schenk
pierluigi gollini
dominik greif
leonardo bittencourt
alessandro cortinovis
youssouf sabaly
jordi alba
thomas partey
davide marfella
anthony jung
harry winks
dani rodriguez
andreas pereira
bernardo silva
chris smalling
davide faraoni
josha vagnoman
bernd leno
andy delort
yanis massolin
eric bailly
mark gillespie
willem geubbels
aurelien tchouameni
junior stanislas
koni de winter
julian chabot
robert sanchez
andrea colpani
maximiliano caufriez
vito mannone
koffi djidji
edon zhegrova
tommaso baldanzi
yvon mvogo
fran beltran
oscar rodriguez
jean manuel mbom
oliver burke
pietro boer
xaver schlager
peter gulacsi
giorgi mamardashvili
paul joly
ederson
yussuf poulsen
fabrizio angileri
patrick wimmer
cesar de la hoz
kieran tierney
riccardo orsolini
federico valverde
felipe
unai garcia
memphis depay
ander herrera
rafik guitane
valentin antov
aaron hickey
mathys tel
rani khedira
giulio donati
ciro immobile
yerry mina
kevin akpoguma
stefan savic
david brooks
christian kouame
manuel gulde
aleksandar mitrovi%c4%87
tete morente
khvicha kvaratskhelia
marko johansson
gauthier hein
lucas martinez quarta
danny ward
donovan leon
luigi sepe
karim rekik
marco sportiello
julian ryerson
alex moreno
naby keita
tanguy ndombele
ilaix moriba
emmanuel agbadou
timothy fosu mensah
fede san emeterio
matz sels
farid el melali
walace
chimy avila
jose pozo
tonny vilhena
daniel kofi kyereh
igor zubeldia
jarrod bowen
goncalo guedes
brayann pereira
cesar azpilicueta
eduardo quaresma
nathaniel clyne
timo baumgartl
milan skriniar
alphonso davies
toma basic
florian schock
warren bondo
andre almeida
nicolas cozza
nathan collins
axel guessand
steve mandanda
evan ndicka
joe aribo
moussa sissoko
romeo lavia
matthias ginter
rodrygo
alisson
soualiho meite
alexsandro
jawad el yamiq
kelian nsona
iddrisu baba
boubakary soumare
thomas henry
mohammed tolba
anthony caci
vitinha
axel disasi
simone perilli
thomas himeur
rayan cherki
gonzalo melero
benoit badiashile
gian marco ferrari
derry scherhant
josuha guilavogui
karol fila
mohammed salisu
koen casteels
cafu
leo leroy
deniz undav
joel ward
clement grenier
yan valery
georginio wijnaldum
jonas hector
aymeric laporte
francesco orlando
pere milla
marco reus
valerio verre
steven fortes
stephane singo
el chadaille bitshiabu
kike perez
josan
rodrigo bentancur
portu
stole dimitrievski
gaston alvarez
kenji van boto
fabio carvalho
federico di francesco
francois joseph sollacaro
sargis adamyan
junior dina ebimbe
edinson cavani
dominic calvert lewin
maya yoshida
abdou harroui
boubacar traore
andros townsend
geronimo rulli
martin dubravka
mbala nzola
abdoulaye kamara
adrian embarba
dan burn
jordan larsson
krepin diatta
santiago arzamendia
daniel james
rafael toloi
aitor ruibal
ivan rakitic
lucas perez
matteo ruggeri
ben davies
james abankwah
kalvin phillips
dimitrios nikolaou
erik palmer brown
jerome boateng
papa ndiaga yade
nico melamed
nicolas pallois
alberto moreno
dominic solanke
florian neuhaus
marshall munetsi
niklas stark
mattia chiesa
federico brancolini
nacho ferri
heung min son
sasa kalajdzic
luiz henrique
emiliano buendia
unai vencedor
nicolas haas
rodrigo de paul
jiri pavlenka
neto borges
roberto pereyra
axel witsel
brian ocampo
nicola murru
andrea petagna
morten hjulmand
bingourou kamara
pedro chirivella
ante budimir
paul grave
emre can
alex baena
salvi sanchez
ciprian tatarusanu
dani olmo
dorian ciezkowski
mikel oyarzabal
min jae kim
franco russo
kays ruiz atil
jean botue
diogo leite
philipp lienhart
bukayo saka
christian gunter
adam buksa
robin knoche
kingsley schindler
brendan chardonnet
ignatius ganago
malang sarr
danny da costa
javi puado
momo mbaye
marco carnesecchi
sofiane diop
angel gomes
charles traore
adam webster
arnau martinez
mehdi zeffane
hugo ekitike
florian wirtz
salis abdul samed
jacopo de matteis
lassine sinayoko
junior flemmings
tony jantschke
brahim diaz
mirko maric
douglas luiz
edoardo bove
gabriel paletta
saman ghoddos
zidan sertdemir
kevin spadanuda
leo roman
jan schroder
jean louis leca
luca waldschmidt
paulinho
florian flick
yoann touzghar
loren moron
stuart armstrong
matheus henrique
francesco bardi
kyle walker peters
tanguy nianzou
patrick ciurria
ismael gharbi
amine adli
nicolas hofler
luiz felipe
maximilian arnold
marc guehi
ruben garcia
marvin ducksch
albin ekdal
maxime busi
leandro barreiro
castello lukeba
cedric hountondji
rogerio
romain faivre
stanley nsoki
roger marti
gabriel magalhaes
genki haraguchi
sheraldo becker
rodrigo battaglia
laurin ulrich
jacob ramsey
adrian grbic
rob holding
omar alderete
jubal
thorgan hazard
antonio blanco
steve cook
arial mendy
ayman azhil
nicolo fagioli
fabio chiarodia
lukas petkov
dani ceballos
adrien louveau
jordan henderson
isaac lihadji
milan djuric
jean philippe mateta
jamie bynoe gittens
joel robles
danny ings
charles aranguiz
juan jose perea
stephan el shaarawy
marc roca
muhammed cham
nikita contini
shandon baptiste
aitor fernandez
johan mojica
konrad laimer
julian jeanvier
mariano diaz
manuel locatelli
gabriel paulista
clement lenglet
kevin mohwald
jeremie boga
edu exposito
stefan mitrovi%c4%87
liam henderson
arthur melo
marcel halstenberg
alex kral
ayoze perez
sven michel
abdul mumin
fabien centonze
daniel samek
colin dagba
franck honorat
issa kabore
jose angel carmona
conor noss
joshua kimmich
paul dummett
harry maguire
luke ayling
pedri
denzel dumfries
joan garcia
matt targett
karim adeyemi
wesley fofana
tete
noah joel sarenren bazee
bryan cristante
keidi bare
dion lopy
kasper dolberg
mads roerslev rasmussen
kristijan bistrovic
alberto grassi
patrick bamford
gelson martins
andrew robertson
leonardo capezzi
gianluca caprari
malcolm ebiowei
kilian fischer
theo walcott
delano burgzorg
martin satriano
nicolas fernandez mercau
alassane plea
noah atubolu
iago herrerin
conor coady
oliver torres
emiliano marcondes
fali
marek rodak
antony
alexander schwolow
lucas olaza
ruben vargas
angelo ogbonna
mark travers
yacine adli
jean clair todibo
kieran trippier
eldor shomurodov
sam lammers
rocco reitz
johann lepenant
matteo guendouzi
dong jun lee
janik haberer
gregor kobel
ivan balliu
abdon prats
daniel podence
nayef aguerd
filippo tripi
jose maria gimenez
omar marmoush
kevin behrens
marash kumbulla
sergio herrera
wesley said
kaoru mitoma
amar abdirahman ahmed
seko fofana
bonke innocent
andrey lunev
nelson weiper
felix afena gyan
jesse lingard
leon goretzka
musa juwara
luis sinisterra
tuta
pedro bigas
ruben neves
mikel vesga
evann guessand
amath ndiaye
matteo lovato
leonardo balerdi
willy boly
luka modric
salih ozcan
james justin
pablo rosario
karim zedadka
luke shaw
lucas torro
emil bohinen
mamadou sakho
sanasi sy
munir el haddadi
kelechi iheanacho
raul jimenez
nathan ferguson
wladimiro falcone
zlatan ibrahimovi%c4%87
ryan yates
crysencio summerville
yunus musah
antonio mirante
qazim laci
yeray alvarez
luca philipp
chancel mbemba
rasmus nicolaisen
julian pollersbeck
batista mendy
mouctar diakhaby
lautaro martinez
ronald araujo
jonny evans
pol lirola
armel bella kotchap
achraf hakimi
julian baumgartlinger
tanguy coulibaly
david soria
ermedin demirovic
moussa dembele
brennan johnson
islam slimani
mio backhaus
mehmet aydin
adrien hunou
hugo guillamon
marlon mustapha
cristian gamboa
daniel klein
darren randolph
danilo
silvere ganvoula
christophe herelle
jeroen zoet
riyad mahrez
harry kane
oier zarraga
nordine kandil
michel adopo
jean onana
janis antiste
giacomo quagliata
dani parejo
assan ceesay
youssef maleh
brandon baiye
lazar samardzic
martin braithwaite
kepa arrizabalaga
jamal lewis
jacopo sala
chris fuhrich
marc oliver kempf
giovanni di lorenzo
petar zovko
juan iglesias
alexandre lacazette
bartlomiej dragowski
ander barrenetxea
kevin stoger
joao felix
ismael boura
aissa mandi
borja garcia
angel rodriguez
beto
lilian brassier
miguel almiron
ruben alcaraz
abdelhamid sabiri
naouirou ahamada
tammy abraham
nathaniel phillips
niko giesselmann
michele cerofolini
chiquinho
mason mount
manu trigueros
erhan masovic
diogo dalot
mehdi loune
toni kroos
fabian ruiz
dimitrije kamenovic
tyrell malacia
giovani lo celso
jack butland
max kilman
djed spence
javier manquillo
jose luis morales
jon pacheco
danilo dambrosio
vincenzo fiorillo
gianluca mancini
mattia caldara
marcin kaminski
valentino lazaro
joao palhinha
fernando martinez
ado onaiwu
jon karrikaburu
yan couto
tecatito
munas dabbur
deyovaisio zeefuik
lorenzo de silvestri
gabriele guarino
oumar gonzalez
neto
hector bellerin
alex cordaz
ademola lookman
curtis jones
nemanja mati%c4%87
stefan posch
simone muratore
yannik keitel
keane lewis potter
faitout maouassa
thomas lemar
peter pekarik
declan rice
lewis obrien
jacopo fazzini
nathaniel chalobah
paulo otavio
kaiky
alexandre pierre
manu kone
kerim calhanoglu
kurt zouma
matias soule
alex fernandez
junya ito
pawel dawidowicz
felix agu
lukas nmecha
jim allevinah
romain salin
danny latza
nikola moro
gerrit holtmann
romain perraud
ivo grbic
ebrima darboe
alexis flips
ryan gravenberch
manuel riemann
saif eddine khaoui
iker muniain
mamadou doucoure
baptiste santamaria
justin heekeren
thibault tamas
filip jorgensen
jimmy cabot
isak hien
brandon austin
ludovic ajorque
joaquin correa
leandro trossard
hiroki ito
domingos quina
joelinton
ansu fati
vincent le goff
rune jarstein
caglar soyuncu
boulaye dia
mohamed simakan
inaki williams
gerard deulofeu
marcos antonio
nicola bagnolini
moussa niakhate
gaetan charbonnier
azor matusiwa
nico gonzalez
antonis siatounis
yannick pandor
angel correa
houssem aouar
lucas robertone
robert navarro
frederik winther
rade krunic
reece oxford
nikola soldo
callum wilson
javi galan
emil forsberg
mattias svanberg
thijs dallinga
jack stacey
florian chabrolle
andras schafer
milos veljkovic
hugo duro
leo fuhr hjelde
dominik kohr
raul de tomas
juanjo narvaez
raul guti
florent mollet
jordan smith
jeremy doku
linton maina
sven botman
andre hahn
jordan veretout
leandro cabrera
daichi kamada
ritsu doan
luca kilian
jules kounde
diego rico
pape gueye
philipp hofmann
john mcginn
jonny otto
niklas lomb
joel veltman
adrien rabiot
tim lemperle
morgan sanson
marquinhos
andreas jungdal
joakim maehle
louis lord
ross barkley
javier pastore
gabriel gudmundsson
aridane hernandez
maissa ndiaye
yanis cimignani
tom cairney
alex sandro
lesley ugochukwu
mergim vojvoda
tom rothe
josip stanisic
alex ferrari
josh onomah
pasquale mazzocchi
paulo gazzaniga
leonardo sernicola
remy riou
gerard pique
jens cajuste
alexander hack
daley sinkgraven
jonas urbig
maxime lopez
valere germain
jonathan gradit
ibrahim sulemana
aimar oroz
jeff reine adelaide
brais mendez
hakim ziyech
teddy bartouche
jack colback
mario rui
cristiano biraghi
sebastian andersson
mathias jensen
teun koopmeiners
amos pieper
kevin de bruyne
marcos llorente
levi lumeka
piero hincapie
salim ben seghir
lois diony
linus gechter
edgar badia
ivan martos
davide frattesi
jeremie frimpong
ondrej duda
waniss taibi
wuilker farinez
kevin volland
rodrigo ely
eniss shabani
eric martel
valentin carboni
luka lochoshvili
mario gila
ismael doukoure
sebastian rode
patrick pentz
jaime mata
dejan kulusevski
aaron ramsey
mauro arambarri
jacob bruun larsen
alfred duncan
samuel moutoussamy
rijad smajic
paul pogba
awer mabil
christoph baumgartner
sirine doucoure
rui patricio
giacomo raspadori
eliot matazo
lasse riess
nuno da costa
tjark ernst
stephy mavididi
alfonso espino
nadiem amiri
mateu morey bauza
nicola ravaglia
mikel balenziaga
manuel lazzari
dudu
anthony gordon
mateusz klich
jose carlos lazo
philipp forster
frank anguissa
billal brahimi
orel mangala
raul albiol
isaak toure
bram nuytinck
carles alena
francis coquelin
chaker alhadhur
ngolo kante
dango ouattara
kiko femenia
adam marusic
festy ebosele
manuel de luca
brecht dejaegere
michel aebischer
tomas alarcon
renan lodi
luca pfeiffer
geoffrey kondogbia
marcus coco
nicolo cambiaghi
sebastian rudy
ryan bertrand
theo bongonda
darko brasanac
ben godfrey
adam masina
hugo siquet
christian norgaard
bamba dieng
iago
jerome onguene
melvin bard
marco richter
ivan provedel
samuel edozie
benoit costil
chumi
duccio degli innocenti
manu sanchez
kiernan dewsbury hall
juan cuadrado
morgan gibbs white
bevic moussiti oko
aymen barkok
manor solomon
jan thielmann
neymar
sergi roberto
craig dawson
antonin bobichon
paul seguin
antoine griezmann
luis diaz
arnaud souquet
arkadiusz milik
marcos alonso
niclas fullkrug
johan vasquez
aaron cresswell
thomas delaney
rodrigo riquelme
azzedine ounahi
jonathan david
moises caicedo
nabil fekir
timo werner
jaka bijol
junior sambia
abdallah sima
leroy sane
nathan patterson
dani vivian
esteban saveljich
alexander nubel
destiny udogie
will dennis
renato tapia
tom heaton
bruno fernandes
florian lejeune
alejandro garnacho
remy dugimont
scott mckenna
francesco rossi
christian gross
bartol franjic
vitaly janelt
yann sommer
moussa djenepo
steve mounie
lovro majer
jonas martin
marius wolf
simon ngapandouetnbu
lucas tousart
caleb okoli
taty castellanos
gerard moreno
chris mepham
nacho vidal
miguel veloso
soumaila coulibaly
adil rami
martin erlic
abdoul kader bamba
caoimhin kelleher
teddy boulhendi
jakub kaminski
yllan okou
rares ilie
seamus coleman
mario suarez
anthony elanga
kristian thorstvedt
niklas klinger
mickael alphonse
renato sanches
ibrahima sissoko
tom davies
fisnik asllani
mark uth
olivier giroud
christopher antwi adjei
hamed junior traore
thomas mangani
charles pickel
jose sa
jorge cuenca
falaye sacko
kevin trapp
ko itakura
jeanuel belocian
sardar azmoun
amadou haidara
jose machin
martin odegaard
oscar mingueza
lyle taylor
roberto soriano
lazaro
donyell malen
emile smith rowe
joaquin fernandez
perr schuurs
robin le normand
niklas tauer
yvandro borges sanches
ollie watkins
samuel lino
pedro neto
branco van den boomen
sada thioub
abdu conte
eric garcia
leo greiml
juanmi
joris chotard
aurelien nguiamba
bryan mbeumo
sergio canales
jose fonte
david alaba
quentin merlin
ivan alejo
rafa mir
elbasan rashani
thibaut courtois
tobias sippel
dante
paulo dybala
ismael bennacer
jonathan tah
yangel herrera
haris belkebla
denis genreau
adnan januzaj
josh dasilva
alejandro catena
flavien tait
andrea belotti
cristhian mosquera
papu gomez
wilfried gnonto
lucas paqueta
simone bastoni
florent sanchez
ruan tressoldi
willian
lorenzo tonelli
inigo lekue
andrei girotto
abdoulaye bamba
gaetano castrovilli
ethan ampadu
kristoffer askildsen
almamy toure
carles perez
gerard gumbau
mergim berisha
alex smithies
arnaut danjuma
simone verdi
juan cruz
daniel carvajal
harrison reed
javi sanchez
jamaal lascelles
milos pantovic
zanka
federico dimarco
che adams
sebastiaan bornauw
danilo pereira
sergi guardiola
andreas bruus
giuseppe pezzella
muhammed damar
choco lozano
robin gosens
wataru endo
facundo medina
florian niederlechner
andrea carboni
domingos duarte
lucas da cunha
asmir begovic
robert lewandowski
luke thomas
andrea cambiaso
jan bednarek
marco bizot
agustin marchesin
yann karamoh
jonathan ikone
matteo darmian
kerem demirbay
noah weisshaupt
lorenzo venuti
kelvin amian
rodri sanchez
samir handanovic
mateusz praszelik
jere uronen
japhet tanganga
thomas strakosha
desire doue
conor gallagher
bartosz bereszynski
mohamed camara
sebastien haller
anthony rouault
lucas rosa
gianluca pegolo
lloyd kelly
matteo scozzarella
philipp schulze
marko pjaca
joe gomez
norbert gyomber
emanuele valeri
jean lucas
mady camara
alessandro fontanarosa
deiver machado
levin oztunali
valentin gendrey
pol lozano
roberto torres
lukas ullrich
giangiacomo magnani
diogo jota
noah fadiga
gonzalo verdu
calvin ramsay
alvaro odriozola
ludovic blas
salva ferrer
clement vidal
armando broja
paul jaeckel
marcus ingvartsen
paul akouokou
max kruse
jackson porozo
boubacar kamara
manu morlanes
andrea barberis
wojciech szczesny
alex iwobi
carlo pinsoglio
ruben aguilar
pierre emile hojbjerg
timo horn
denis suarez
salomon rondon
merlin rohl
adam forshaw
maximilian bauer
khalil fayad
daniel caligiuri
maxim leitsch
denis huseinbasic
alessandro tuia
tolgay arslan
lisandro martinez
vitaliy mykolenko
ante coric
thomas muller
moses simon
wayne hennessey
pervis estupinan
frank onyeka
jessic ngankam
georg strauch
adam smith
andre gomes
tom krauss
hee chan hwang
florian tardieu
remy cabella
sergino dest
leonardo buta
facundo pellistri
finn ole becker
matteo pessina
henrique silva
patson daka
brice samba
arthur cabral
dyego sousa
lukasz skorupski
jens grahl
benjamin pavard
arnau puigmal
pablo fornals
alessandro zanoli
thiago silva
kaio jorge
yannick gerhardt
bernardo espinosa
anthony losilla
karl toko ekambi
cenk ozkacar
gonzalo villar
oliver zanden
nicola rigoni
timothy weah
giorgio scalvini
alexis blin
sofyan amrabat
alexis claude maurice
kamaldeen sulemana
kevin gameiro
kevin mbabu
kike barja
jessy moulin
jose luis palomino
